task,mean disprod_1,mean disprod_3,mean disprod_5,mean gurobiplan_1,mean gurobiplan_3,mean gurobiplan_5,mean jaxplan_1,mean jaxplan_3,mean jaxplan_5,mean noop,mean prost_1,mean prost_10,mean prost_2,mean prost_3,mean prost_4,mean prost_5,mean prost_6,mean prost_7,mean prost_8,mean prost_9,mean random,std disprod_1,std disprod_3,std disprod_5,std gurobiplan_1,std gurobiplan_3,std gurobiplan_5,std jaxplan_1,std jaxplan_3,std jaxplan_5,std noop,std prost_1,std prost_10,std prost_2,std prost_3,std prost_4,std prost_5,std prost_6,std prost_7,std prost_8,std prost_9,std random
TriangleTireworld_09,,,,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-39.0,,,-39.0,,-39.0,,,,,-40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,0.0
TriangleTireworld_10,,,,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-39.0,,,-39.0,,-39.0,,,,,-40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,0.0
UAV_01,-2633.1997296474065,-2633.1997296474065,-2633.1997296474065,-9358.795861972083,-9407.149979605203,-9409.419366971046,-2489.2720545485004,-2542.953153963598,-2486.6734194989745,-9132.10780591211,,,,,,,,,,,-9404.177346227916,18.449801259067556,18.449801259067556,18.449801259067556,1.8189894035458565e-12,1.8189894035458565e-12,12.38790011106369,18.3378629397645,59.233687756871376,21.522617528650077,1.8189894035458565e-12,,,,,,,,,,,582.6340273985314
UAV_02,-2779.3696894931168,-2779.3696894931168,-2779.3696894931168,-10939.158580167394,-10611.491907009948,-10458.736481979608,-2649.913040456953,-2695.8900283138223,-2574.9561096247685,-10950.61506521489,,,,,,,,,,,-11256.942672570958,43.29302808822518,43.29302808822518,43.29302808822518,0.0,1.8189894035458565e-12,0.0,30.291581097616117,92.45486603199961,63.18560835481008,0.0,,,,,,,,,,,541.092809021947
UAV_03,-3224.077479304472,-3224.077479304472,-3224.077479304472,-11936.71775425505,-13491.37321101682,-15093.15210018828,-3080.5250454775396,-3222.4346032925578,-3007.86052290763,-11936.71775425505,,,,,,,,,,,-12487.913811973656,77.21923355484016,77.21923355484016,77.21923355484016,0.0,2282.108220478388,366.8055635563593,131.3197596585339,45.763792370623214,26.565216845102935,0.0,,,,,,,,,,,516.5114842674155
UAV_04,-26772.01758187405,-26772.01758187405,-26772.01758187405,-86042.73819771553,-83830.00699148148,-83830.00699148148,-24564.90079389078,-25377.71615364933,-23699.532649978984,-83830.00699148148,,,,,,,,,,,-84355.31756708754,647.0163266088488,647.0163266088488,647.0163266088488,4410.078129126129,1.4551915228366852e-11,1.4551915228366852e-11,241.46818380352312,449.2868840574441,520.8694703064513,1.4551915228366852e-11,,,,,,,,,,,1784.9720448626938
UAV_05,-27743.511367759707,-27743.511367759707,-27743.511367759707,-79284.52015998433,-83716.92407868104,-83772.87439329278,-25474.196236745487,-24843.431170247597,-24713.455619927157,-84020.31692051704,,,,,,,,,,,-83952.00468164028,586.6338238148327,586.6338238148327,586.6338238148327,2840.1587381003874,0.0,1.4551915228366852e-11,212.3468417969602,294.59531110476433,410.24434682352626,0.0,,,,,,,,,,,1196.4616235993967
Wildfire_01,,,,-293.5,-293.5,-293.5,-256.0,-222.75,-244.0,-8134.75,-44.75,,,-49.75,,-50.0,,,,,-6220.75,,,,711.9078240896079,711.9078240896079,711.9078240896079,596.7947720950646,497.6004295617117,547.4796799882165,1811.4362223109042,6.977642868476432,,,12.397076268217438,,10.8397416943394,,,,,2742.5896863183893
Wildfire_02,,,,-14270.5,-14255.5,-14270.25,-9403.25,-9218.75,-9213.25,-17328.0,-10825.5,,,-10189.25,,-9573.25,,,,,-16169.0,,,,2825.39284879112,2799.032824030472,2825.5174194295814,1840.4478225421117,1783.7501751927034,1780.8497094084048,1722.5311317941398,2603.694442518169,,,2149.860039049054,,1800.0238019259634,,,,,2152.0679589641218
Wildfire_03,,,,-3714.25,-2770.75,-2801.75,-3918.75,-1080.5,-992.25,-13532.0,-2173.0,,,-943.75,,-1142.5,,,,,-12167.5,,,,3769.1448881012784,4535.616075849013,3877.451248887599,5516.026168130459,1644.385067434024,1503.3358531944882,1849.0513784100215,3452.282723068897,,,1782.4869389423307,,2108.6295905160773,,,,,2587.6739071992824
Wildfire_04,,,,-24999.75,-15579.0,-15579.0,-8644.5,-8292.0,-9179.5,-26729.75,-21648.0,,,-18793.5,,-15417.5,,,,,-23972.0,,,,1859.051824855886,6101.405288947784,6101.405288947784,4034.835777327251,3664.3861696060367,4872.106551585259,1898.9914922136961,3084.1199717261325,,,5972.693927366444,,7429.42284097493,,,,,4400.445261561607
Wildfire_05,,,,-1554.5,-1185.75,-1330.25,-807.0,-679.75,-816.0,-11862.5,-2816.5,,,-1775.0,,-1171.0,,,,,-9789.25,,,,2837.7495044489037,1983.6621908732343,2709.420821411838,1512.7883196270388,1286.5598266306934,1555.1178411940364,3329.8372707986796,2710.9376145533115,,,2674.250829671742,,2153.2583449275194,,,,,3375.55042733774
Wildfire_06,,,,-29976.25,-13785.75,-13165.0,-6794.5,-9938.0,-6359.25,-31623.5,-23683.25,,,-25410.25,,-26103.0,,,,,-29365.0,,,,3785.5151152121953,6007.483723448612,4937.8041678462705,3030.359673372123,7705.899428360067,3373.0714026684936,3030.784593137559,5863.284974099417,,,3292.2209354021184,,3112.58590242904,,,,,3531.043047032987
Wildfire_07,,,,-18989.75,-9302.5,-9302.5,-7357.25,-6882.0,-7934.25,-18989.75,-6950.75,,,-7644.5,,-8527.0,,,,,-18071.0,,,,1644.1414742959319,4125.511634936932,4125.511634936932,4069.981104071615,3620.683084723102,4045.1666452075865,1644.1414742959319,3713.405537710634,,,4038.0548844709874,,3986.1019179142922,,,,,1817.1162593516135
Wildfire_08,,,,-29678.75,-29678.75,-11183.5,-9074.5,-10392.0,-10511.5,-29678.75,-11850.0,,,-14252.0,,-16932.0,,,,,-27481.0,,,,4837.751511549554,4837.751511549554,4872.94241193142,2078.546908299161,3851.4829611462646,2894.4503364196803,4837.751511549554,5655.462624754937,,,6655.5443804395145,,7169.376088614685,,,,,5549.630978722819
Wildfire_09,,,,-19996.25,-19996.25,-14137.25,-6147.75,-7014.25,-4349.75,-19996.25,-15257.75,,,-15702.0,,-16387.75,,,,,-18709.5,,,,1264.6599098176553,1264.6599098176553,2442.5342756039267,4822.897074114271,3987.5980473839136,3763.836963458965,1264.6599098176553,1931.346340639089,,,1798.736639978182,,1219.5598335055151,,,,,1553.5531049822532
Wildfire_10,,,,-31292.75,-20210.5,-17511.75,-10753.5,-10733.0,-10509.75,-32788.25,-21732.25,,,-18927.75,,-26330.75,,,,,-31175.5,,,,3231.785680935541,4892.202699193892,4044.8418618655537,4522.860295211427,4197.6256383817745,2818.389821777676,3034.0901745828187,4853.184128744756,,,4577.565530661467,,4772.752160703508,,,,,3685.689521649918
